Px,Py,Pz
0.787838,1.56226,0,-2.99251,5.27003
0.765317,1.56838,0,-2.99242,5.28003
0.742651,1.57419,0,-2.99234,5.29003
0.719844,1.57971,0,-2.99225,5.30003
0.6969,1.58493,0,-2.99217,5.31003
0.673821,1.58984,0,-2.99208,5.32003
0.650612,1.59444,0,-2.992,5.33003
0.627275,1.59873,0,-2.99192,5.34003
0.603814,1.6027,0,-2.99183,5.35003
0.580233,1.60636,0,-2.99175,5.36003
0.556536,1.60969,0,-2.99166,5.37003
0.532726,1.61269,0,-2.99158,5.38003
0.508807,1.61537,0,-2.9915,5.39003
0.484783,1.61772,0,-2.99142,5.40003
0.460659,1.61973,0,-2.99133,5.41003
0.436439,1.6214,0,-2.99125,5.42003
0.412126,1.62272,0,-2.99117,5.43003
0.387725,1.6237,0,-2.99109,5.44003
0.363241,1.62434,0,-2.99101,5.45003
0.338679,1.62462,0,-2.99093,5.46003
0.314042,1.62454,0,-2.99085,5.47003
0.289336,1.62411,0,-2.99078,5.48003
0.264565,1.62331,0,-2.9907,5.49003
0.239735,1.62215,0,-2.99063,5.50003
0.21485,1.62062,0,-2.99055,5.51003
0.189917,1.61873,0,-2.99048,5.52003
0.164939,1.61645,0,-2.99041,5.53003
0.139923,1.6138,0,-2.99034,5.54003
0.114874,1.61077,0,-2.99027,5.55003
0.0897983,1.60736,0,-2.9902,5.56003
0.0647007,1.60356,0,-2.99013,5.57003
0.0395874,1.59938,0,-2.99007,5.58003
0.0144644,1.5948,0,-2.99,5.59003
-0.0106622,1.58983,0,-2.98994,5.60003
-0.035786,1.58447,0,-2.98988,5.61003
-0.0609009,1.57871,0,-2.98983,5.62003
-0.0860004,1.57254,0,-2.98977,5.63003
-0.111078,1.56598,0,-2.98972,5.64003
-0.136127,1.55901,0,-2.98967,5.65003
-0.16114,1.55163,0,-2.98962,5.66003
-0.186111,1.54384,0,-2.98957,5.67003
-0.211032,1.53565,0,-2.98953,5.68004
-0.235896,1.52704,0,-2.98949,5.69004
-0.260697,1.51802,0,-2.98945,5.70004
-0.285426,1.50858,0,-2.98942,5.71004
-0.310077,1.49872,0,-2.98939,5.72004
-0.334641,1.48845,0,-2.98936,5.73004
-0.359111,1.47776,0,-2.98933,5.74004
-0.383478,1.46665,0,-2.98931,5.75004
-0.407736,1.45511,0,-2.9893,5.76004
-0.431875,1.44316,0,-2.98928,5.77004
-0.455888,1.43078,0,-2.98927,5.78004
-0.479767,1.41798,0,-2.98927,5.79004
-0.503502,1.40476,0,-2.98927,5.80004
-0.527086,1.39111,0,-2.98927,5.81004
-0.55051,1.37704,0,-2.98928,5.82004
-0.573765,1.36255,0,-2.98929,5.83004
-0.596842,1.34764,0,-2.98931,5.84004
-0.619733,1.33231,0,-2.98934,5.85004
-0.642429,1.31656,0,-2.98936,5.86004
-0.66492,1.30039,0,-2.9894,5.87004
-0.687198,1.2838,0,-2.98944,5.88004
-0.709253,1.26679,0,-2.98948,5.89004
-0.731077,1.24938,0,-2.98953,5.90004
-0.752659,1.23155,0,-2.98959,5.91004
-0.773992,1.21331,0,-2.98965,5.92004
-0.795064,1.19466,0,-2.98972,5.93004
-0.815868,1.17561,0,-2.98979,5.94004
-0.836393,1.15616,0,-2.98987,5.95004
-0.85663,1.13631,0,-2.98996,5.96004
-0.87657,1.11606,0,-2.99006,5.97004
-0.896203,1.09543,0,-2.99016,5.98004
-0.91552,1.0744,0,-2.99026,5.99004
-0.934512,1.053,0,-2.99038,6.00004
-0.953169,1.03122,0,-2.9905,6.01004
-0.971482,1.00907,0,-2.99063,6.02004
-0.989441,0.986547,0,-2.99076,6.03004
-1.00704,0.963665,0,-2.99091,6.04004
